,objectId,srcObject,regionKey,objectType,objectCn,objectCon,subjectId,regionId,settlementId,street,house,addressNotes,okato,apartment,nobjectCn,nobjectCon
114,77:5:6004:10269,1,177,002009000000,77:05:0006004:10269,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 155",,155,77:5:6004:10269,
115,177_13012218301,2,177,002002002000,77:05:0006004:10269,77-77-05/011/2005-683,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 155",,155,77:5:6004:10269,77-77-5/11/2005-683
116,77:5:6004:10298,1,177,002009000000,77:05:0006004:10298,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 156",,156,77:5:6004:10298,
117,177_797240901001,2,177,002002002000,77:05:0006004:10298,77-77-05/284/2014-390,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.156",,156,77:5:6004:10298,77-77-5/284/2014-390
118,77:5:6004:10299,1,177,002009000000,77:05:0006004:10299,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 157",,157,77:5:6004:10299,
119,177_367425301,2,177,002002002000,77:05:0006004:10299,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.157",,157,77:5:6004:10299,
120,77:5:6004:10300,1,177,002009000000,77:05:0006004:10300,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 158",,158,77:5:6004:10300,
121,177_1187101301,2,177,002002002000,77:05:0006004:10300,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 158",,158,77:5:6004:10300,
122,77:5:6004:10301,1,177,002009000000,77:05:0006004:10301,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 159",,159,77:5:6004:10301,
123,177_13237818301,2,177,002002002000,77:05:0006004:10301,77-77-05/005/2006-30,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 159",,159,77:5:6004:10301,77-77-5/5/2006-30
124,77:5:6004:10229,1,177,002009000000,77:05:0006004:10229,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 16",,16,77:5:6004:10229,
125,177_367285301,2,177,002002002000,77:05:0006004:10229,1-1080206,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 16",,16,77:5:6004:10229,1-1080206
126,77:5:6004:10330,1,177,002009000000,77:05:0006004:10330,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 160",,160,77:5:6004:10330,
127,177_13547662301,2,177,002002002000,77:05:0006004:10330,77-77-05/036/2007-688,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 160",,160,77:5:6004:10330,77-77-5/36/2007-688
128,77:5:6004:10331,1,177,002009000000,77:05:0006004:10331,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 161",,161,77:5:6004:10331,
129,177_367286301,2,177,002002002000,77:05:0006004:10331,1-299493,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 161",,161,77:5:6004:10331,1-299493
130,77:5:6004:10332,1,177,002009000000,77:05:0006004:10332,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 162",,162,77:5:6004:10332,
131,177_367287301,2,177,002002002000,77:05:0006004:10332,1-78468,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 162",,162,77:5:6004:10332,1-78468
132,77:5:6004:10333,1,177,002009000000,77:05:0006004:10333,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 163",,163,77:5:6004:10333,
133,177_1690702301,2,177,002002002000,77:05:0006004:10333,1-1809392,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 163",,163,77:5:6004:10333,1-1809392
134,77:5:6004:10362,1,177,002009000000,77:05:0006004:10362,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 164",,164,77:5:6004:10362,
135,177_12475793301,2,177,002002002000,77:05:0006004:10362,1-3014042,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 164",,164,77:5:6004:10362,1-3014042
136,77:5:6004:10363,1,177,002009000000,77:05:0006004:10363,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 165",,165,77:5:6004:10363,
137,177_1657859301,2,177,002002002000,77:05:0006004:10363,1-1774037,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 165",,165,77:5:6004:10363,1-1774037
138,77:5:6004:10364,1,177,002009000000,77:05:0006004:10364,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 166",,166,77:5:6004:10364,
139,77:5:6004:10365,1,177,002009000000,77:05:0006004:10365,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 167",,167,77:5:6004:10365,
140,177_12447097301,2,177,002002002000,77:05:0006004:10365,1-2985544,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 167",,167,77:5:6004:10365,1-2985544
141,77:5:6004:10394,1,177,002009000000,77:05:0006004:10394,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 168",,168,77:5:6004:10394,
142,177_367288301,2,177,002002002000,77:05:0006004:10394,77-77-05/079/2010-175,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 168",,168,77:5:6004:10394,77-77-5/79/2010-175
143,77:5:6004:10395,1,177,002009000000,77:05:0006004:10395,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 169",,169,77:5:6004:10395,
144,177_367289301,2,177,002002002000,77:05:0006004:10395,1-846867,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.169",,169,77:5:6004:10395,1-846867
145,77:5:6004:10258,1,177,002009000000,77:05:0006004:10258,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 17",,17,77:5:6004:10258,
146,177_517591146001,2,177,002002002000,77:05:0006004:10258,77-77-05/206/2013-496,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.17",,17,77:5:6004:10258,77-77-5/206/2013-496
147,77:5:6004:10396,1,177,002009000000,77:05:0006004:10396,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 170",,170,77:5:6004:10396,
148,177_1272513301,2,177,002002002000,77:05:0006004:10396,77-77-05/005/2006-815,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 170",,170,77:5:6004:10396,77-77-5/5/2006-815
149,77:5:6004:10397,1,177,002009000000,77:05:0006004:10397,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 171",,171,77:5:6004:10397,
150,177_12049454301,2,177,002002002000,77:05:0006004:10397,1-2585815,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.171",,171,77:5:6004:10397,1-2585815
151,77:5:6004:10426,1,177,002009000000,77:05:0006004:10426,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 172",,172,77:5:6004:10426,
152,177_13071552301,2,177,002002002000,77:05:0006004:10426,77-77-05/012/2005-773,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 172",,172,77:5:6004:10426,77-77-5/12/2005-773
153,77:5:6004:10427,1,177,002009000000,77:05:0006004:10427,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 173",,173,77:5:6004:10427,
154,177_1790328301,2,177,002002002000,77:05:0006004:10427,1-1916132,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 173",,173,77:5:6004:10427,1-1916132
155,77:5:6004:10428,1,177,002009000000,77:05:0006004:10428,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 174",,174,77:5:6004:10428,
156,177_367290301,2,177,002002002000,77:05:0006004:10428,1-801071,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 174",,174,77:5:6004:10428,1-801071
157,77:5:6004:10429,1,177,002009000000,77:05:0006004:10429,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 175",,175,77:5:6004:10429,
158,177_1771722301,2,177,002002002000,77:05:0006004:10429,1-1895890,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.175",,175,77:5:6004:10429,1-1895890
159,77:5:6004:10458,1,177,002009000000,77:05:0006004:10458,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 176",,176,77:5:6004:10458,
160,177_13865953301,2,177,002002002000,77:05:0006004:10458,77-77-05/038/2008-489,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.176",,176,77:5:6004:10458,77-77-5/38/2008-489
161,77:5:6004:10459,1,177,002009000000,77:05:0006004:10459,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 177",,177,77:5:6004:10459,
162,177_12556034301,2,177,002002002000,77:05:0006004:10459,1-3097535,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.177",,177,77:5:6004:10459,1-3097535
163,77:5:6004:10460,1,177,002009000000,77:05:0006004:10460,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 178",,178,77:5:6004:10460,
164,177_13443176301,2,177,002002002000,77:05:0006004:10460,77-77-05/044/2006-657,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.178",,178,77:5:6004:10460,77-77-5/44/2006-657
165,77:5:6004:10461,1,177,002009000000,77:05:0006004:10461,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 179",,179,77:5:6004:10461,
166,177_1380425301,2,177,002002002000,77:05:0006004:10461,77-77-20/154/2012-518,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.179",,179,77:5:6004:10461,77-77-20/154/2012-518
167,77:5:6004:10259,1,177,002009000000,77:05:0006004:10259,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 18",,18,77:5:6004:10259,
168,177_367291301,2,177,002002002000,77:05:0006004:10259,1-1161151,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 18",,18,77:5:6004:10259,1-1161151
169,77:5:6004:10490,1,177,002009000000,77:05:0006004:10490,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 180",,180,77:5:6004:10490,
170,177_13357084301,2,177,002002002000,77:05:0006004:10490,77-77-05/037/2006-338,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 180",,180,77:5:6004:10490,77-77-5/37/2006-338
171,77:5:6004:10491,1,177,002009000000,77:05:0006004:10491,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 181",,181,77:5:6004:10491,
172,77:5:6004:10492,1,177,002009000000,77:05:0006004:10492,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 182",,182,77:5:6004:10492,
173,177_1033510117001,2,177,002002002000,77:05:0006004:10492,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.182",,182,77:5:6004:10492,
174,77:5:6004:10493,1,177,002009000000,77:05:0006004:10493,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 183",,183,77:5:6004:10493,
175,177_13125318301,2,177,002002002000,77:05:0006004:10493,77-77-20/094/2005-76,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.183",,183,77:5:6004:10493,77-77-20/94/2005-76
176,77:5:6004:10522,1,177,002009000000,77:05:0006004:10522,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 184",,184,77:5:6004:10522,
177,177_13192181301,2,177,002002002000,77:05:0006004:10522,77-77-05/037/2005-1126,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 184",,184,77:5:6004:10522,77-77-5/37/2005-1126
178,77:5:6004:10523,1,177,002009000000,77:05:0006004:10523,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 185",,185,77:5:6004:10523,
179,177_367292301,2,177,002002002000,77:05:0006004:10523,1-863659,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 185",,185,77:5:6004:10523,1-863659
180,77:5:6004:10524,1,177,002009000000,77:05:0006004:10524,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 186",,186,77:5:6004:10524,
181,177_1275244301,2,177,002002002000,77:05:0006004:10524,1-1350103,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.186",,186,77:5:6004:10524,1-1350103
182,77:5:6004:10525,1,177,002009000000,77:05:0006004:10525,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 187",,187,77:5:6004:10525,
183,177_13522462301,2,177,002002002000,77:05:0006004:10525,77-77-05/027/2007-292,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 187",,187,77:5:6004:10525,77-77-5/27/2007-292
184,77:5:6004:10554,1,177,002009000000,77:05:0006004:10554,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 188",,188,77:5:6004:10554,
185,177_12723578301,2,177,002002002000,77:05:0006004:10554,1-3123423,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 188",,188,77:5:6004:10554,1-3123423
186,77:5:6004:10555,1,177,002009000000,77:05:0006004:10555,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 189",,189,77:5:6004:10555,
187,77:5:6004:10260,1,177,002009000000,77:05:0006004:10260,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 19",,19,77:5:6004:10260,
188,177_12361128301,2,177,002002002000,77:05:0006004:10260,1-2901382,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.19",,19,77:5:6004:10260,1-2901382
189,77:5:6004:10556,1,177,002009000000,77:05:0006004:10556,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 190",,190,77:5:6004:10556,
190,177_11215585301,2,177,002002002000,,1-1215585,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 190",,190,,1-1215585
191,177_1155687301,2,177,002002002000,77:05:0006004:10556,1-1815686,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 190",,190,77:5:6004:10556,1-1815686
192,177_11752611301,2,177,002002002000,,1-1752611,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 191",,191,,1-1752611
193,77:5:6004:10585,1,177,002009000000,77:05:0006004:10585,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 192",,192,77:5:6004:10585,
194,177_207709166001,2,177,002002002000,77:05:0006004:10585,77-77-05/072/2011-836,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.192",,192,77:5:6004:10585,77-77-5/72/2011-836
195,77:5:6004:10586,1,177,002009000000,77:05:0006004:10586,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 193",,193,77:5:6004:10586,
196,177_367293301,2,177,002002002000,77:05:0006004:10586,77-77-05/036/2008-532,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 193",,193,77:5:6004:10586,77-77-5/36/2008-532
197,77:5:6004:10587,1,177,002009000000,77:05:0006004:10587,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 194",,194,77:5:6004:10587,
198,77:5:6004:10588,1,177,002009000000,77:05:0006004:10588,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 195",,195,77:5:6004:10588,
199,177_367295301,2,177,002002002000,77:05:0006004:10588,77-77-05/032/2006-694,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 195",,195,77:5:6004:10588,77-77-5/32/2006-694
200,77:5:6004:10148,1,177,002009000000,77:05:0006004:10148,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 2",,2,77:5:6004:10148,
201,177_12233596301,2,177,002002002000,77:05:0006004:10148,1-2773836,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 2",,2,77:5:6004:10148,1-2773836
202,77:5:6004:10261,1,177,002009000000,77:05:0006004:10261,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 20",,20,77:5:6004:10261,
203,77:5:6004:10649,1,177,002009000000,77:05:0006004:10649,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 200",,200,77:5:6004:10649,
204,177_1035314364001,2,177,002002002000,77:05:0006004:10649,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.200",,200,77:5:6004:10649,
205,77:5:6004:10650,1,177,002009000000,77:05:0006004:10650,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 201",,201,77:5:6004:10650,
206,177_12801923301,2,177,002002002000,77:05:0006004:10650,1-3178431,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 201",,201,77:5:6004:10650,1-3178431
207,77:5:6004:10651,1,177,002009000000,77:05:0006004:10651,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 202",,202,77:5:6004:10651,
208,77:5:6004:10652,1,177,002009000000,77:05:0006004:10652,,145000000000,145296000000,145296593000,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 203",,203,77:5:6004:10652,
209,177_1353974301,2,177,002002002000,77:05:0006004:10652,1-1440571,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.Москва, ул.Кировоградская, д.5, кв.203",,203,77:5:6004:10652,1-1440571
210,77:5:6004:10158,1,177,002009000000,77:05:0006004:10158,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 204",,204,77:5:6004:10158,
211,177_13060706301,2,177,002002002000,77:05:0006004:10158,77-77-05/012/2005-540,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 204",,204,77:5:6004:10158,77-77-5/12/2005-540
212,77:5:6004:10159,1,177,002009000000,77:05:0006004:10159,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 205",,205,77:5:6004:10159,
213,177_12553229301,2,177,002002002000,77:05:0006004:10159,1-3094657,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"г.МОСКВА, КИРОВОГРАДСКАЯ УЛ., дом 5 кв. 205",,205,77:5:6004:10159,1-3094657
214,77:5:6004:10160,1,177,002009000000,77:05:0006004:10160,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 206",,206,77:5:6004:10160,
215,77:5:6004:10161,1,177,002009000000,77:05:0006004:10161,,145000000000,0,0,КИРОВОГРАДСКАЯ|УЛ,5||,"ул Кировоградская, д. 5, 207",,207,77:5:6004:10161,
